QUALITY_SCORE,SPECIES,OWNER,REGION,COUNTRY_OF_ORIGIN,HARVEST_YEAR,VARIETY,STATUS,PROCESSING_METHOD,AROMA,FLAVOR,AFTERTASTE,ACIDITY,BODY,BALANCE,CLEAN_CUP,SWEETNESS,CUPPER_POINTS,MOISTURE,QUAKERS,CATEGORY_ONE_DEFECTS,CATEGORY_TWO_DEFECTS,COLOR,ALTITUDE_NUMERIC,ALTITUDE_UOM,GRADING_YEAR
84.33,Arabica,CARCAFE LTDA CI,HUILA,Colombia,2015,Caturra,Completed,Natural_Dry,7.75,7.67,8,7.67,8.08,7.83,10,10,7.33,11,0,6,0,Green,442,m,2015
84.33,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2013,Caturra,Completed,Washed_Wet,7.75,7.58,7.33,7.83,7.58,8.08,10,10,8.17,0,0,0,0,Green,1800,m,2013
84.33,Arabica,Lydiah Mwangi,NYERI,Kenya,2017,SL28,Completed,Washed_Wet,7.33,7.58,7.83,7.75,7.75,7.92,10,10,8.17,11,0,0,4,Green,1800,m,2017
84.33,Arabica,NUCOFFEE,SOUTH MINAS GERAIS,Brazil,2011,NULL,Completed,NULL,8,8,7.5,7.5,7.67,7.75,10,10,7.92,2,0,0,2,NULL,1050,m,2011
84.33,Arabica,NUCOFFEE,VALE DA GRAMA,Brazil,2011,Yellow Bourbon,Completed,NULL,8.17,8,7.5,7.75,7.5,7.67,10,10,7.75,0,0,0,4,NULL,1275,m,2011
84.33,Arabica,Racafe & Cia S.C.A,LA PLATA,Colombia,2016,NULL,Completed,NULL,7.67,7.67,7.75,7.83,7.75,7.83,10,10,7.83,0,2,0,4,NULL,NULL,NULL,2016
84.33,Arabica,Raúl Vargas,HUILA,Colombia,2016,Caturra,Completed,Washed_Wet,7.58,7.75,7.5,7.83,7.67,8.5,10,10,7.5,0,3,0,5,Green,NULL,NULL,2017
84.33,Arabica,The Coffee Source Inc.,NUEVO ORIENTE,Guatemala,2009,NULL,Completed,NULL,7.5,7.67,7.75,7.67,7.92,7.92,10,10,7.92,4,0,1,1,NULL,4550,ft,2010
84.33,Arabica,VICTOR HUGO MELCHOR CORDOVA,TUXTLA GUTIERREZ,Mexico,2012,Typica,Completed,Washed_Wet,8,7.75,7.75,7.83,7.5,7.67,10,10,7.83,12,0,0,1,Blue_Green,1700,m,2012
84.42,Arabica,Aulia Arif Syahri,SUMATRA BRASTAGI INDONESIA,Indonesia,2017,Mandheling,Completed,Other,7.67,7.67,7.83,7.58,7.83,7.83,10,10,8,0,0,0,3,Blue_Green,1400,m,2017
84.42,Arabica,CARCAFE LTDA CI,PITALITOHUILA,Colombia,2015,Caturra,Completed,Natural_Dry,7.92,7.83,7.75,7.67,7.92,7.67,10,10,7.67,0,0,0,1,Green,NULL,NULL,2016
84.42,Arabica,Ethiopia Commodity Exchange,LIMU,Ethiopia,2009,NULL,Completed,NULL,7.5,7.75,7.83,7.92,7.92,7.75,10,10,7.75,20,0,0,2,NULL,NULL,NULL,2010
84.42,Arabica,Kao Ming Lee,MOUNTAIN ALI TAIWAN,Taiwan,2012,Typica,Completed,Washed_Wet,7.83,7.83,7.75,8,7.5,7.75,10,10,7.75,11,0,0,0,Blue_Green,1200,m,2013
84.42,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2012,Hawaiian Kona,Completed,Natural_Dry,7.92,7.92,7.5,7.83,7.5,7.92,10,10,7.83,11,0,0,1,Blue_Green,NULL,NULL,2013
84.42,Arabica,MARIA AMALIA GUADALUPE TORIELLO ELORZA,TAPACHULA,Mexico,2012,Pacamara,Completed,Washed_Wet,7.75,7.92,7.75,7.67,7.83,7.67,10,10,7.83,12,0,2,4,NULL,900,m,2012
84.42,Arabica,Max Gurdian,TARRAZU,Costa Rica,2016,Caturra,Completed,Washed_Wet,7.58,7.83,7.83,8,7.67,7.58,10,10,7.92,10,0,0,3,Blue_Green,1300,m,2017
84.42,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2014,Caturra,Completed,Washed_Wet,7.92,7.75,7.67,7.92,7.67,7.75,10,10,7.75,0,0,0,3,Green,1775,m,2014
84.5,Arabica,Alexandra Katona-Carroll,,Brazil,2011,NULL,Completed,NULL,8.17,7.67,7.75,7.75,7.67,7.75,10,10,7.75,0,0,2,0,NULL,NULL,NULL,2011
84.5,Arabica,ALFREDO BOJALIL,JALTENANGO,Mexico,2012,Typica,Completed,Washed_Wet,7.92,7.83,7.75,7.75,7.75,7.83,10,10,7.67,11,0,0,4,NULL,1500,m,2012
84.5,Arabica,Daniel Friedlander,MMM,Brazil,2011,NULL,Completed,NULL,7.81,7.81,7.88,7.75,7.38,8.25,10,10,8.13,0,0,0,4,NULL,NULL,m,2011
84.5,Arabica,Dream Together,NYERI PROVINCE KENYA,Kenya,2012,SL28,Completed,Washed_Wet,7.92,7.83,7.67,8,7.67,7.75,10,10,7.67,11,0,0,0,Blue_Green,2000,m,2012
84.5,Arabica,ECOM Japan Limited,EASTERN UGANDA,Uganda,2016,SL14,Completed,Washed_Wet,7.92,7.75,7.67,7.75,7.83,7.75,10,10,7.83,11,0,0,1,Green,1750,m,2017
84.5,Arabica,Eric Wu,PU'ER CITY YUNNAN CHINA,China,2013,Other,Completed,Washed_Wet,7.67,8,7.75,7.83,7.75,7.58,10,10,7.92,0,0,0,2,Green,1100,m,2014
84.5,Arabica,Fabian Calderon Mora,TARRAZU,Costa Rica,2014,Caturra,Completed,Washed_Wet,7.92,7.83,7.83,7.83,7.58,7.58,10,10,7.92,11,0,0,0,Green,1700,m,2015
84.5,Arabica,Federacion Nacional de Cafeteros,CAUCA,Colombia,2015,Other,Completed,Washed_Wet,8.08,7.67,7.83,7.83,7.67,7.67,10,10,7.75,12,0,1,0,Green,1800,m,2015
84.5,Arabica,Juan Luis Alvarado Romero,ORIENTE,Guatemala,2013,Bourbon,Completed,Washed_Wet,8.17,7.83,7.67,7.83,7.67,7.83,10,10,7.5,11,0,0,2,Green,4300,ft,2013
84.5,Arabica,Juan Luis Alvarado Romero,EL TUMBADOR SAN MARCOS,Guatemala,2012,Bourbon,Completed,Washed_Wet,7.67,8,7.67,8,7.5,7.83,10,10,7.83,11,0,0,2,Green,NULL,NULL,2012
84.5,Arabica,MARIA IMELDA USCANGA MARTINEZ,HUSTUSCO,Mexico,2012,Typica,Completed,Washed_Wet,8,7.92,7.42,8.08,7.5,7.67,10,10,7.92,12,0,0,0,Green,1350,m,2012
84.5,Arabica,Max Gurdian,VALLE CENTRAL,Costa Rica,2017,Caturra,Completed,Washed_Wet,7.92,7.67,7.92,7.75,7.67,7.58,10,10,8,10,0,0,2,Bluish_Green,1200,m,2017
84.5,Arabica,Yunnan Coffee Exchange,YUNNAN PROVINCE PU'ER CITY MENGLIAN COUNTY,China,2015,Catimor,Completed,Washed_Wet,7.75,7.92,7.67,7.83,7.75,7.67,10,10,7.92,10,0,0,1,Green,1680,m,2016
84.58,Arabica,Compañia Colombiana Agroindustrial S.A,SANTANDER,Colombia,2013,Caturra,Completed,Washed_Wet,7.67,7.67,7.58,7.75,7.58,8.5,10,10,7.83,0,0,0,0,NULL,1550,m,2013
84.58,Arabica,Daniel Magu,NYERI,Kenya,2013,Peaberry,Completed,Washed_Wet,7.83,7.83,7.83,7.75,7.58,7.83,10,10,7.92,10,0,0,2,Bluish_Green,1800,m,2014
84.58,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.42,7.67,7.75,7.75,8.08,7.83,10,10,8.08,11,0,0,6,Green,1800,m,2012
84.58,Arabica,Exportadora de Cafe Condor S.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.67,7.83,7.83,8,7.58,7.92,10,10,7.75,0,0,0,2,Green,1750,m,2013
84.58,Arabica,Juan Luis Alvarado Romero,JALAPA,Guatemala,2014,Pacas,Completed,Washed_Wet,7.75,7.83,7.67,7.92,7.75,7.83,10,10,7.83,11,0,0,1,Green,5000,ft,2014
84.58,Arabica,Juan Luis Alvarado Romero,ORIENTE,Guatemala,2014,Bourbon,Completed,Washed_Wet,8,7.92,7.67,7.58,7.58,7.67,10,10,8.17,9,0,0,0,Green,4000,ft,2014
84.58,Arabica,Jungle Estate,NYERI,Kenya,2018,SL34,Completed,Washed_Wet,7.92,7.75,7.83,7.75,7.58,7.92,10,10,7.83,11,0,0,5,Blue_Green,1754,m,2018
84.58,Arabica,LUSSO LAB,TRES RIOS,Costa Rica,2012,Bourbon,Completed,Semi_washed_Semi_pulped,7.75,7.83,7.75,8,7.83,7.67,10,10,7.75,12,0,0,2,Bluish_Green,1575,m,2013
84.58,Arabica,NUCOFFEE,VALE DA GRAMA,Brazil,2011,Bourbon,Completed,Semi_washed_Semi_pulped,8,8,7.75,7.75,7.58,7.75,10,10,7.75,12,0,0,2,Green,1300,m,2011
84.58,Arabica,NUCOFFEE,MOUNTAINS OF MINAS GERAIS,Brazil,2011,Catuai,Completed,Semi_washed_Semi_pulped,8.5,8,7.5,7.75,7.5,7.83,10,10,7.5,11,0,0,1,Blue_Green,1100,m,2011
84.58,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2016,Caturra,Completed,Washed_Wet,7.92,7.83,7.58,8,7.83,7.67,10,10,7.75,0,1,0,5,Green,NULL,NULL,2016
84.58,Arabica,Racafe & Cia S.C.A,SANTANDER,Colombia,2016,Other,Completed,Washed_Wet,7.83,7.67,7.58,7.92,7.67,7.83,10,10,8.08,0,0,0,4,Blue_Green,1500,m,2017
84.58,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2013,Caturra,Completed,Washed_Wet,7.75,7.75,7.83,7.75,7.58,8,10,10,7.92,0,0,0,5,NULL,1750,m,2013
84.58,Arabica,Taylor Winch (Coffee) Ltd.,,Kenya,2013,SL28,Completed,Washed_Wet,7.75,7.75,7.75,8.08,7.75,7.75,10,10,7.75,0,0,0,0,Green,NULL,NULL,2013
84.67,Arabica,松澤宏樹 Koju Matsuzawa,ADA OKINAWA JAPAN,Japan,2016,Mundo Novo,Completed,Pulped_natural_honey,7.75,7.75,7.75,7.42,8.08,7.83,10,10,8.08,12,0,0,0,Green,170,m,2016
84.67,Arabica,AFCA,MBALE,Uganda,2012,Other,Completed,Washed_Wet,7.92,7.83,7.75,7.92,7.67,7.75,10,10,7.83,11,0,0,3,Blue_Green,1775,m,2012
84.67,Arabica,Benjamin Schmerler,PENACHI CECANOR,Peru,2011,NULL,Completed,NULL,7.67,7.83,7.75,7.75,7.92,7.83,10,10,7.92,0,0,0,3,NULL,NULL,NULL,2011
84.67,Arabica,Compañia Colombiana Agroindustrial S.A,SANTANDER,Colombia,2013,Caturra,Completed,Washed_Wet,7.75,7.83,7.75,7.83,7.75,7.83,10,10,7.92,0,0,0,0,Green,1550,m,2013
84.67,Arabica,Consejo Salvadoreño del Café,APANECA,El Salvador,2016,Bourbon,Completed,Washed_Wet,7.83,7.83,7.5,8,7.83,7.67,10,10,8,0,0,0,2,Blue_Green,1350,m,2017
84.67,Arabica,CQI Taiwan ICP CQI台灣合作夥伴,TAICHUNG XINSHE 台中市新社區,Taiwan,2013,Typica,Completed,Washed_Wet,8,7.92,7.75,7.75,7.75,7.75,10,10,7.75,11,0,0,0,Green,1000,m,2013
84.67,Arabica,Dream Together,NYERI PROVINCE,Kenya,2012,SL28,Completed,Washed_Wet,7.75,7.92,7.83,8,7.58,7.75,10,10,7.83,11,0,0,0,Bluish_Green,2000,m,2012
84.67,Arabica,Eric Thormaehlen,WEST VALLEY CENTRAL VALLEY BLEND,Costa Rica,2014,Catuai,Completed,Washed_Wet,8,7.58,7.83,7.75,7.75,7.75,10,10,8,11,0,0,4,Green,1200,m,2014
84.67,Arabica,EssenceCoffee,COSTA RICA,Costa Rica,2014,Other,Completed,Other,7.67,7.58,7.75,7.75,7.67,8.58,10,10,7.67,8,0,0,1,Green,1750,m,2015
84.67,Arabica,EssenceCoffee,YIRGACHEFFE,Ethiopia,2014,Ethiopian Yirgacheffe,Completed,Washed_Wet,8.08,7.83,7.75,7.83,7.58,7.67,10,10,7.92,10,0,0,3,NULL,1900,m,2015
84.67,Arabica,Ethiopia Commodity Exchange,SIDAMO,Ethiopia,2009,NULL,Completed,NULL,7.42,7.75,7.75,8,8,7.92,10,10,7.83,20,0,0,3,NULL,1750,m,2010
84.67,Arabica,Fabian Calderon Mora,TARRAZU,Costa Rica,2014,Caturra,Completed,Washed_Wet,8.17,8,7.83,7.17,7.83,7.75,10,10,7.92,12,0,0,0,Green,1750,m,2015
84.67,Arabica,Juan Luis Alvarado Romero,ORIENTE,Guatemala,2012,Bourbon,Completed,Washed_Wet,8,7.83,7.67,7.83,7.67,8,10,10,7.67,11,0,0,4,Green,4300,ft,2012
84.67,Arabica,Juan Luis Alvarado Romero,ACATENANGO,Guatemala,2015,Bourbon,Completed,Washed_Wet,7.75,7.83,7.58,8,7.92,7.75,10,10,7.83,10,0,0,1,Green,1600,m,2016
84.67,Arabica,Juan Luis Alvarado Romero,ACATENANGO CHIMALTENANGO,Guatemala,2012,Bourbon,Completed,Washed_Wet,7.67,7.83,7.67,8,7.67,7.83,10,10,8,12,0,0,4,Green,5000,ft,2012
84.67,Arabica,ORGANIZACIONES DE PRODUCTORES DE CAFE COLIMENSE,EL REMUDADERO,Mexico,2012,Typica,Completed,Washed_Wet,7.83,7.58,7.67,7.92,7.92,7.83,10,10,7.92,13,0,0,3,NULL,1200,m,2012
84.67,Arabica,Rob Tuttle,,Costa Rica,2012,NULL,Completed,Washed_Wet,8.08,7.83,7.75,7.83,7.92,8,10,9.33,7.92,0,0,1,10,Green,NULL,NULL,2014
84.67,Arabica,Rodrigo Soto,TARRAZU,Costa Rica,2015,Catuai,Completed,Washed_Wet,8.08,7.75,7.67,7.83,7.5,7.92,10,10,7.92,10,0,0,2,Blue_Green,1150,m,2016
84.67,Arabica,SanJava Coffee,TEMANGGUNG INDONESIA,Indonesia,2016,Java,Completed,Washed_Wet,7.92,7.83,7.75,7.75,7.75,7.75,10,10,7.92,12,0,0,7,Green,1200,m,2016
84.75,Arabica,松澤宏樹 Koju Matsuzawa,THAILAND,Thailand,2015,Caturra,Completed,Pulped_natural_honey,7.75,7.75,7.75,7.75,8,7.75,10,10,8,12,0,0,0,Green,NULL,NULL,2016
84.75,Arabica,CADEXSA,MARCALA,Honduras,2014,Catuai,Completed,Washed_Wet,7.83,7.75,8,7.67,7.67,7.67,10,10,8.17,11,0,0,4,Green,1450,m,2014
84.75,Arabica,Grounds for Health Admin,JINOTEGA,Nicaragua,2009,NULL,Completed,NULL,7.83,7.58,7.58,7.83,7.75,7.67,10,10,8.5,18,0,0,2,NULL,925,m,2010
84.75,Arabica,Lydiah Mwangi,NYERI,Kenya,2014,SL34,Completed,Washed_Wet,7.92,7.83,7.58,7.92,7.75,7.83,10,10,7.92,13,0,0,0,Green,1800,m,2015
84.75,Arabica,The Coffee Source Inc.,SANTA ANA,El Salvador,2010,NULL,Completed,NULL,7.75,8,8,8.33,7.67,7.92,10,9.33,7.75,15,0,0,3,NULL,1200,m,2011
84.83,Arabica,Ethiopia Commodity Exchange,SIDAMO,Ethiopia,2009,NULL,Completed,NULL,7.75,7.92,7.83,7.92,7.75,7.67,10,10,8,10,0,0,2,NULL,1750,m,2010
84.83,Arabica,Kawacom Uganda LTD,EASTERN,Uganda,2013,SL14,Completed,Natural_Dry,7.75,7.92,7.67,7.67,8.25,7.75,10,10,7.83,12,0,0,1,Green,1650,m,2014
84.83,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2012,Hawaiian Kona,Completed,Natural_Dry,7.67,7.75,7.75,7.75,7.83,8,10,10,8.08,0,0,3,15,NULL,NULL,NULL,2012
84.83,Arabica,"Lin, Che-Hao Krude 林哲豪",DONGSHAN DIST TAINAN CITY 臺南市東山區,Taiwan,2016,Typica,Completed,Natural_Dry,7.92,7.58,7.83,7.83,7.83,7.83,10,10,8,0,0,0,0,Green,350,m,2016
84.83,Arabica,Philip Schluter,SIDAMO,Ethiopia,2009,NULL,Completed,NULL,7.42,7.92,7.92,8,7.83,7.83,10,10,7.92,10,0,0,4,NULL,1750,m,2010
84.92,Arabica,ARTEMIO ZAPATA TEJEDA,COATEPEC,Mexico,2012,Typica,Completed,Semi_washed_Semi_pulped,7.75,8,7.75,7.83,7.5,7.92,10,10,8.17,11,0,0,0,NULL,1200,m,2012
84.92,Arabica,Brian Speckman,,Kenya,2009,NULL,Completed,NULL,8,7.67,7.83,8.17,7.92,7.75,10,10,7.58,6,0,1,9,NULL,NULL,NULL,2010
84.92,Arabica,"Lin, Che-Hao Krude 林哲豪",GUOXING TOWNSHIP NANTOU COUNTY 南投縣國姓鄉,Taiwan,2015,Typica,Completed,Semi_washed_Semi_pulped,7.67,7.83,8,7.58,8,7.92,10,10,7.92,11,0,0,0,Green,800,m,2015
84.92,Arabica,NUCOFFEE,SOUTH OF MINAS GERAIS,Brazil,2011,Bourbon,Completed,Natural_Dry,8,7.92,7.75,7.75,8,7.75,10,10,7.75,11,0,0,2,Green,1200,m,2011
84.92,Arabica,NUCOFFEE,SOUTH OF MINAS GERAIS,Brazil,2011,Catuai,Completed,Natural_Dry,8,8,7.75,8,7.5,7.75,10,10,7.92,12,0,0,2,Green,1000,m,2011
84.92,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2016,Caturra,Completed,Washed_Wet,7.92,7.92,7.67,7.83,7.92,7.83,10,10,7.83,0,6,1,2,NULL,NULL,NULL,2016
84.92,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2012,Caturra,Completed,Washed_Wet,7.75,7.92,7.83,7.75,7.75,8,10,10,7.92,11,0,0,3,Green,1775,m,2012
84.92,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2015,Caturra,Completed,Washed_Wet,7.92,7.83,7.75,7.83,7.75,8,10,10,7.83,12,0,0,1,Green,1775,m,2015
84.92,Arabica,Taylor Winch (T) Ltd,MBEYA,Tanzania,2014,Other,Completed,Washed_Wet,8,7.83,7.83,7.92,7.75,7.75,10,10,7.83,12,0,0,2,Green,1620,m,2014
85,Arabica,Carl Walker,CHUVA SAN MARCOS,Guatemala,2009,NULL,Completed,NULL,7.83,8.08,7.67,8,7.75,7.67,10,10,8,4,0,0,1,NULL,4350,ft,2010
85,Arabica,"El Equimite, Cafetal Biodinámico",VERACRUZ,Mexico,2015,Typica,Completed,Washed_Wet,7.83,8,7.83,7.75,7.67,7.83,10,10,8.08,9,0,0,3,Green,1300,m,2016
85,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2011,NULL,Completed,NULL,7.75,7.92,7.75,7.75,8,8,10,10,7.83,0,0,0,1,NULL,NULL,NULL,2011
85,Arabica,Kyagalanyi Coffee Ltd,EASTERN UGANDA,Uganda,2016,SL14,Completed,Washed_Wet,8.17,7.92,7.75,7.75,7.67,7.75,10,10,8,11,0,0,1,Green,1800,m,2017
85,Arabica,NUCOFFEE,GRAMA VALE,Brazil,2012,Mundo Novo,Completed,Natural_Dry,8,8,7.83,7.83,7.67,7.67,10,10,8,12,0,0,3,Green,1100,m,2012
85,Arabica,Racafe & Cia S.C.A,HUILA,Colombia,2016,Caturra,Completed,Washed_Wet,8,7.92,7.75,7.92,7.75,7.83,10,10,7.83,0,0,0,3,Green,NULL,NULL,2017
85,Arabica,RASHID MOLEDINA & CO. (MSA) LTD.,CENTRAL KENYA,Kenya,2012,SL34,Completed,Washed_Wet,7.75,7.83,7.75,8.08,8,7.75,10,10,7.83,0,0,0,5,Green,1580,m,2013
85,Arabica,SIMON MAHINDA,,Kenya,2015,NULL,Completed,Washed_Wet,8.17,7.83,7.92,7.75,7.67,7.83,10,10,7.83,11,5,0,7,Green,1,m,2016
85,Arabica,Troy Quimby,TARRAZU,Costa Rica,2016,Catuai,Completed,Washed_Wet,7.83,8,7.58,7.92,7.92,7.83,10,10,7.92,12,1,1,1,Green,1900,m,2017
85,Arabica,Young Kim,MEXICO,Mexico,2010,Pacamara,Completed,NULL,7.92,8.17,7.75,8.08,7.42,7.83,10,10,7.83,0,0,0,0,NULL,1400,m,2011
85.08,Arabica,CARCAFE LTDA CI,PASTO,Colombia,2015,Caturra,Completed,Natural_Dry,8.17,7.83,7.58,8.08,8,7.75,10,10,7.67,0,0,0,0,NULL,2560,m,2015
85.08,Arabica,CARCAFE LTDA CI,CUNDINAMARCA,Colombia,2012,Caturra,Completed,Natural_Dry,7.83,8,7.75,7.75,7.83,7.83,10,10,8.08,11,0,0,8,Green,2136,m,2012
85.08,Arabica,Eileen Koyanagi,KONA,USA (Hawaii),2014,Hawaiian Kona,Completed,Natural_Dry,7.58,7.83,7.83,7.92,7.83,8.17,10,10,7.92,11,0,2,2,Bluish_Green,NULL,NULL,2014
85.08,Arabica,Ethiopia Commodity Exchange,SIDAMO,Ethiopia,2010,NULL,Completed,NULL,7.67,8,7.83,8,7.92,7.83,10,10,7.83,0,0,0,5,NULL,NULL,NULL,2010
85.08,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2010,NULL,Completed,NULL,7.5,7.92,8.25,7.83,7.92,7.75,10,10,7.92,0,0,0,0,NULL,NULL,NULL,2010
85.08,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2010,NULL,Completed,NULL,8.08,8.17,7.92,8,8.08,8,9.33,10,8.17,1,0,1,7,NULL,NULL,NULL,2010
85.08,Arabica,SEID DAMTEW COFFEE PLANATAION,KEFA ZONE GIMBO DISTICT AT A PLACE CALLED WOKA ARABA SOUTH WEST ETHIOPIA,Ethiopia,2016,Other,Completed,Natural_Dry,7.75,8,7.58,8,8,7.92,10,10,7.83,11,1,0,8,Green,NULL,NULL,2016
85.08,Arabica,Steven Kil,ARICHA,Ethiopia,2014,NULL,Completed,Natural_Dry,8.42,8,7.42,8,7.92,7.92,10,10,8.08,10,0,2,7,Green,1700,m,2014
85.17,Arabica,"Nomura Trading Co., Ltd.",LINTONG,Indonesia,2012,Sumatra Lintong,Completed,Semi_washed_Semi_pulped,7.75,7.83,7.67,8,8.08,7.83,10,10,8,11,0,0,3,Green,1325,m,2012
85.17,Arabica,The Coffee Source Inc.,HUEHUETENANGO,Guatemala,2012,Caturra,Completed,Washed_Wet,8.25,8,7.67,7.92,7.75,7.67,10,10,7.92,0,0,0,7,NULL,1400,m,2012
85.25,Arabica,Compañia Colombiana Agroindustrial S.A,SANTANDER,Colombia,2014,Caturra,Completed,Natural_Dry,7.58,8.08,7.92,7.83,8,7.92,10,10,7.92,12,0,0,2,Green,1550,m,2014
85.25,Arabica,Exportadora de Cafe Condor S.A,SANTANDER,Colombia,2015,Caturra,Completed,Washed_Wet,8.17,7.92,7.83,8,7.58,7.83,10,10,7.92,11,0,0,0,Green,1550,m,2015
85.25,Arabica,Juan Luis Alvarado Romero,ORIENTE,Guatemala,2016,Bourbon,Completed,NULL,8,7.92,7.75,8,7.92,7.83,10,10,7.83,10,2,0,2,Green,NULL,NULL,2016
85.33,Arabica,EssenceCoffee,HUEHUETENANGO,Guatemala,2014,Pacamara,Completed,Natural_Dry,7.83,7.75,7.83,7.67,7.83,8.58,10,10,7.83,11,0,0,1,Green,1770,m,2015
85.33,Arabica,Ethiopia Commodity Exchange,YIRGACHEFFE,Ethiopia,2009,NULL,Completed,NULL,7.83,7.83,7.92,8.08,7.75,7.83,10,10,8.08,5,0,0,2,NULL,NULL,NULL,2010
85.33,Arabica,Ethiopia Commodity Exchange,YIRGACHEFFE,Ethiopia,2009,Typica,Completed,NULL,7.92,7.83,7.75,8.33,7.75,7.75,10,10,8,10,0,0,3,NULL,NULL,NULL,2010
85.33,Arabica,Ibero Kenya Limited,BLEND CENTRAL & WESTERN KENYA,Kenya,2012,SL34,Completed,Washed_Wet,8,7.92,7.92,8.08,7.83,7.75,10,10,7.83,0,0,0,6,Green,1200,m,2013
85.33,Arabica,RASHID MOLEDINA & CO. (MSA) LTD.,CENTRAL KENYA NYERI,Kenya,2012,SL34,Completed,Washed_Wet,7.83,8.08,7.75,8.08,7.92,7.75,10,10,7.92,0,0,0,2,Green,1600,m,2013
85.33,Arabica,The Coffee Source Inc.,WEST VALLEY,Costa Rica,2014,Caturra,Completed,Washed_Wet,7.92,8.08,8,7.92,8,8.08,10,9.33,8,0,0,0,0,Bluish_Green,1300,m,2014
85.33,Arabica,The Coffee Source Inc.,SAN RAMON,Costa Rica,2014,Caturra,Completed,Washed_Wet,8,7.58,7.58,7.67,8.08,8.5,10,10,7.92,10,0,0,2,Bluish_Green,1300,m,2014
85.33,Arabica,Yunnan Coffee Exchange,YUNNAN PROVINCE PU'ER CITY LANCANG COUNTY,China,2015,Catimor,Completed,Natural_Dry,8,8,8,7.83,7.83,7.75,10,10,7.92,10,0,0,0,Green,1700,m,2016
85.42,Arabica,Assefa Belay Coffee Producer,OROMIA,Ethiopia,2015,NULL,Completed,Washed_Wet,7.75,7.83,7.83,8.17,7.92,7.83,10,10,8.08,10,0,0,18,Green,1900,m,2015
85.42,Arabica,Great Lakes Coffee Uganda,KAPCHORWA,Uganda,2013,SL14,Completed,Washed_Wet,8.08,8,7.83,7.67,8,7.83,10,10,8,12,0,0,5,Green,1950,m,2014
85.42,Arabica,Grounds for Health Admin,APANECA ILAMATEPEC MOUNTAIN RANGE,El Salvador,2009,NULL,Completed,NULL,8.08,7.83,7.83,8.08,7.83,7.83,10,10,7.92,1,0,0,0,NULL,1400,m,2010
85.42,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2012,Hawaiian Kona,Completed,Natural_Dry,7.92,7.92,7.75,7.92,7.75,7.92,10,10,8.25,0,0,4,6,NULL,NULL,NULL,2012
85.42,Arabica,NUCOFFEE,SOUTH OF MINAS GERAIS,Brazil,2011,Bourbon,Completed,Semi_washed_Semi_pulped,8,8,8,7.67,7.75,8,10,10,8,11,0,0,1,Blue_Green,1250,m,2011
85.5,Arabica,Assefa Belay Coffee Producer,OROMIA,Ethiopia,2015,Other,Completed,Natural_Dry,7.83,8,7.83,7.92,7.83,8.08,10,10,8,12,0,0,7,Green,1900,m,2015
85.5,Arabica,EssenceCoffee,KIRINYAGA,Kenya,2014,SL28,Completed,Natural_Dry,7.92,7.92,7.83,8.08,7.83,7.92,10,10,8,10,0,0,3,Green,1900,m,2015
85.5,Arabica,EssenceCoffee,BOQUETE,Panama,2014,Caturra,Completed,Natural_Dry,8,7.75,7.83,7.83,7.67,8.58,10,10,7.83,9,0,2,2,NULL,1680,m,2015
85.5,Arabica,Juan Luis Alvarado Romero,HUEHUETENANGO,Guatemala,2013,Bourbon,Completed,Washed_Wet,8,7.83,7.67,8.33,7.83,8,10,10,7.83,11,0,0,1,Green,5680,m,2013
85.5,Arabica,Kyagalanyi Ltd,BULAMBULI EASTERN REGION,Uganda,2013,SL14,Completed,Washed_Wet,8.33,7.92,7.67,7.92,7.67,7.92,10,10,8.08,12,0,0,1,Green,1600,m,2014
85.58,Arabica,Atlantic Specialty Coffee,APANECA LLAMANTEPEC,El Salvador,2013,Bourbon,Completed,Washed_Wet,7.92,8.17,8,7.92,7.75,7.83,10,10,8,10,0,0,3,Blue_Green,1500,m,2013
85.58,Arabica,Kona Pacific Farmers Cooperative,KONA,USA (Hawaii),2012,Hawaiian Kona,Completed,Natural_Dry,7.83,8,7.92,7.75,8.08,8,10,10,8,0,0,0,1,NULL,NULL,NULL,2012
85.58,Arabica,LUSSO LAB,ATACO APANECA ILAMATEPEC MOUNTAIN RANGE,El Salvador,2012,Bourbon,Completed,Semi_washed_Semi_pulped,7.83,8,8,7.75,7.92,8.17,10,10,7.92,11,0,0,0,None,NULL,m,2013
